,gender,new_location,mixed_attitude,economic_inflation,cost_of_living,income,redundancy,new_car,policy_war,good_mood,bad_mood,treatment/control
1226,1,yorkshire,Slightly Negative,1,1,1,1,1,1,1,1,0
1227,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1228,1,london,Extremely Positive,1,1,1,1,1,1,1,1,0
1229,0,northwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1230,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1231,1,northwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1232,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1233,1,southwest,Neutral,1,1,1,1,1,1,1,1,0
1234,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1235,1,southeast,Neutral,1,1,1,1,1,1,1,1,0
1236,1,yorkshire,Neutral,1,1,1,1,1,1,1,1,0
1237,1,southeast,Slightly Positive,1,1,1,1,1,1,1,1,0
1238,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1239,1,london,Neutral,1,1,1,1,1,1,1,1,0
1240,1,london,Neutral,1,1,1,1,1,1,1,1,0
1241,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1242,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1243,1,northwest,Neutral,1,1,1,1,1,1,1,1,0
1244,1,london,Neutral,1,1,1,1,1,1,1,1,0
1245,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1246,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1247,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1248,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1249,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1250,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1251,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1252,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1253,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1254,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1255,1,london,Extremely Negative,1,1,1,1,1,1,1,1,0
1256,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1257,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1258,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1259,1,southeast,Extremely Positive,1,1,1,1,1,1,1,1,0
1260,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1261,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1262,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1263,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1264,1,northampton,Slightly Positive,1,1,1,1,1,1,1,1,0
1265,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1266,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1267,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1268,0,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1269,0,northern ireland,Slightly Positive,1,1,1,1,1,1,1,1,0
1270,0,southwest,Neutral,1,1,1,1,1,1,1,1,0
1271,0,yorkshire,Extremely Positive,1,1,1,1,1,1,1,1,0
1272,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1273,1,southwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1274,1,west midland,Neutral,1,1,1,1,1,1,1,1,0
1275,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1276,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1277,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1278,0,scotland,Neutral,1,1,1,1,1,1,1,1,0
1279,1,east midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1280,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1281,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1282,1,yorkshire,Slightly Positive,1,1,1,1,1,1,1,1,0
1283,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1284,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1285,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1286,1,west midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1287,1,east midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1288,1,newcastle,Neutral,1,1,1,1,1,1,1,1,0
1289,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1290,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1291,0,northwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1292,1,newcastle,Neutral,1,1,1,1,1,1,1,1,0
1293,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1294,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1295,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1296,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1297,1,southeast,Neutral,1,1,1,1,1,1,1,1,0
1298,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1299,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1300,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1301,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1302,1,scotland,Slightly Positive,1,1,1,1,1,1,1,1,0
1303,0,southwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1304,1,southeast,Neutral,1,1,1,1,1,1,1,1,0
1305,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1306,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1307,1,northwest,Neutral,1,1,1,1,1,1,1,1,0
1308,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1309,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1310,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1311,0,wales,Slightly Positive,1,1,1,1,1,1,1,1,0
1312,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1313,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1314,1,london,Neutral,1,1,1,1,1,1,1,1,0
1315,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1316,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1317,1,london,Neutral,1,1,1,1,1,1,1,1,0
1318,0,london,Neutral,1,1,1,1,1,1,1,1,0
1319,1,northampton,Neutral,1,1,1,1,1,1,1,1,0
1320,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1321,1,other towns and places,Extremely Negative,1,1,1,1,1,1,1,1,0
1322,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1323,1,london,Neutral,1,1,1,1,1,1,1,1,0
1324,1,london,Neutral,1,1,1,1,1,1,1,1,0
1325,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1326,0,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1327,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1328,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1329,0,west midland,Neutral,1,1,1,1,1,1,1,1,0
1330,1,scotland,Neutral,1,1,1,1,1,1,1,1,0
1331,0,west midland,Slightly Positive,1,1,1,1,1,1,1,1,0
1332,1,west midland,Neutral,1,1,1,1,1,1,1,1,0
1333,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1334,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1335,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1336,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1337,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1338,1,east midland,Neutral,1,1,1,1,1,1,1,1,0
1339,1,wales,Slightly Positive,1,1,1,1,1,1,1,1,0
1340,1,northwest,Neutral,1,1,1,1,1,1,1,1,0
1341,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1342,1,northwest,Extremely Positive,1,1,1,1,1,1,1,1,0
1343,0,southwest,Neutral,1,1,1,1,1,1,1,1,0
1344,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1345,0,london,Neutral,1,1,1,1,1,1,1,1,0
1346,1,northeast,Extremely Positive,1,1,1,1,1,1,1,1,0
1347,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1348,1,southeast,Neutral,1,1,1,1,1,1,1,1,0
1349,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1350,1,east midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1351,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1352,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1353,1,wales,Slightly Negative,1,1,1,1,1,1,1,1,0
1354,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1355,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1356,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1357,1,yorkshire,Neutral,1,1,1,1,1,1,1,1,0
1358,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1359,1,southwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1360,1,southeast,Extremely Positive,1,1,1,1,1,1,1,1,0
1361,1,london,Neutral,1,1,1,1,1,1,1,1,0
1362,1,london,Neutral,1,1,1,1,1,1,1,1,0
1363,1,northeast,Extremely Positive,1,1,1,1,1,1,1,1,0
1364,0,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1365,1,scotland,Slightly Positive,1,1,1,1,1,1,1,1,0
1366,1,london,Slightly Positive,1,1,1,1,1,1,1,1,0
1367,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1368,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1369,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1370,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1371,0,other towns and places,Extremely Negative,1,1,1,1,1,1,1,1,0
1372,1,wales,Slightly Negative,1,1,1,1,1,1,1,1,0
1373,1,southwest,Extremely Negative,1,1,1,1,1,1,1,1,0
1374,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1375,0,southeast,Slightly Positive,1,1,1,1,1,1,1,1,0
1376,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1377,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1378,1,northern ireland,Neutral,1,1,1,1,1,1,1,1,0
1379,1,scotland,Slightly Negative,1,1,1,1,1,1,1,1,0
1380,0,scotland,Slightly Negative,1,1,1,1,1,1,1,1,0
1381,1,southwest,Neutral,1,1,1,1,1,1,1,1,0
1382,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1383,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1384,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1385,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1386,0,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1387,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1388,1,scotland,Extremely Positive,1,1,1,1,1,1,1,1,0
1389,0,yorkshire,Neutral,1,1,1,1,1,1,1,1,0
1390,1,southend-on-sea,Slightly Negative,1,1,1,1,1,1,1,1,0
1391,1,east midland,Extremely Positive,1,1,1,1,1,1,1,1,0
1392,0,london,Neutral,1,1,1,1,1,1,1,1,0
1393,1,scotland,Neutral,1,1,1,1,1,1,1,1,0
1394,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1395,1,west midland,Slightly Positive,1,1,1,1,1,1,1,1,0
1396,1,london,Neutral,1,1,1,1,1,1,1,1,0
1397,1,east midland,Neutral,1,1,1,1,1,1,1,1,0
1398,1,east midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1399,0,liverpool,Neutral,1,1,1,1,1,1,1,1,0
1400,0,london,Neutral,1,1,1,1,1,1,1,1,0
1401,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1402,1,london,Neutral,1,1,1,1,1,1,1,1,0
1403,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1404,0,southwest,Neutral,1,1,1,1,1,1,1,1,0
1405,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1406,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1407,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1408,1,yorkshire,Neutral,1,1,1,1,1,1,1,1,0
1409,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1410,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1411,1,london,Neutral,1,1,1,1,1,1,1,1,0
1412,0,london,Neutral,1,1,1,1,1,1,1,1,0
1413,1,northwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1414,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1415,1,yorkshire,Extremely Positive,1,1,1,1,1,1,1,1,0
1416,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1417,1,southwest,Extremely Positive,1,1,1,1,1,1,1,1,0
1418,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1419,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1420,0,southeast,Slightly Positive,1,1,1,1,1,1,1,1,0
1421,0,east midland,Neutral,1,1,1,1,1,1,1,1,0
1422,1,telford,Slightly Negative,1,1,1,1,1,1,1,1,0
1423,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1424,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1425,0,southwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1426,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1427,1,southwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1428,0,southwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1429,1,east midland,Neutral,1,1,1,1,1,1,1,1,0
1430,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1431,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1432,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1433,0,london,Neutral,1,1,1,1,1,1,1,1,0
1434,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1435,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1436,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1437,0,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1438,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1439,1,london,Neutral,1,1,1,1,1,1,1,1,0
1440,1,scotland,Slightly Negative,1,1,1,1,1,1,1,1,0
1441,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1442,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1443,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1444,1,other towns and places,Extremely Negative,1,1,1,1,1,1,1,1,0
1445,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1446,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1447,0,east midland,Neutral,1,1,1,1,1,1,1,1,0
1448,1,east midland,Slightly Positive,1,1,1,1,1,1,1,1,0
1449,1,london,Extremely Negative,1,1,1,1,1,1,1,1,0
1450,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1451,1,yorkshire,Neutral,1,1,1,1,1,1,1,1,0
1452,1,scotland,Neutral,1,1,1,1,1,1,1,1,0
1453,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1454,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1455,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1456,0,southeast,Slightly Negative,1,1,1,1,1,1,1,1,0
1457,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1458,1,southwest,Neutral,1,1,1,1,1,1,1,1,0
1459,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1460,0,east midland,Extremely Positive,1,1,1,1,1,1,1,1,0
1461,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1462,0,london,Slightly Positive,1,1,1,1,1,1,1,1,0
1463,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1464,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1465,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1466,1,northeast,Slightly Positive,1,1,1,1,1,1,1,1,0
1467,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1468,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1469,1,southwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1470,1,wales,Neutral,1,1,1,1,1,1,1,1,0
1471,0,southwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1472,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1473,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1474,1,wales,Slightly Positive,1,1,1,1,1,1,1,1,0
1475,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1476,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1477,1,northwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1478,1,london,Neutral,1,1,1,1,1,1,1,1,0
1479,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1480,1,nottingham,Neutral,1,1,1,1,1,1,1,1,0
1481,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1482,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1483,1,scotland,Slightly Negative,1,1,1,1,1,1,1,1,0
1484,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1485,1,southwest,Extremely Negative,1,1,1,1,1,1,1,1,0
1486,1,london,Neutral,1,1,1,1,1,1,1,1,0
1487,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1488,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1489,0,northeast,Neutral,1,1,1,1,1,1,1,1,0
1490,0,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1491,1,southeast,Slightly Negative,1,1,1,1,1,1,1,1,0
1492,1,yorkshire,Slightly Positive,1,1,1,1,1,1,1,1,0
1493,1,coventry,Neutral,1,1,1,1,1,1,1,1,0
1494,1,southeast,Neutral,1,1,1,1,1,1,1,1,0
1495,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1496,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1497,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1498,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1499,1,scotland,Slightly Negative,1,1,1,1,1,1,1,1,0
1500,1,northwest,Neutral,1,1,1,1,1,1,1,1,0
1501,0,west midland,Neutral,1,1,1,1,1,1,1,1,0
1502,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1503,1,northwest,Extremely Negative,1,1,1,1,1,1,1,1,0
1504,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1505,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1506,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1507,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1508,0,northern ireland,Slightly Negative,1,1,1,1,1,1,1,1,0
1509,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1510,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1511,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1512,0,scotland,Neutral,1,1,1,1,1,1,1,1,0
1513,1,scotland,Neutral,1,1,1,1,1,1,1,1,0
1514,0,southeast,Slightly Negative,1,1,1,1,1,1,1,1,0
1515,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1516,0,southeast,Neutral,1,1,1,1,1,1,1,1,0
1517,0,northwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1518,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1519,1,northwest,Neutral,1,1,1,1,1,1,1,1,0
1520,1,southeast,Neutral,1,1,1,1,1,1,1,1,0
1521,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1522,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1523,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1524,1,southwest,Neutral,1,1,1,1,1,1,1,1,0
1525,1,west midland,Extremely Negative,1,1,1,1,1,1,1,1,0
1526,1,london,Neutral,1,1,1,1,1,1,1,1,0
1527,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1528,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1529,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1530,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1531,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1532,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1533,0,northwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1534,1,london,Slightly Positive,1,1,1,1,1,1,1,1,0
1535,1,east midland,Slightly Positive,1,1,1,1,1,1,1,1,0
1536,1,northwest,Neutral,1,1,1,1,1,1,1,1,0
1537,1,scotland,Slightly Negative,1,1,1,1,1,1,1,1,0
1538,0,west midland,Neutral,1,1,1,1,1,1,1,1,0
1539,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1540,1,nottingham,Extremely Positive,1,1,1,1,1,1,1,1,0
1541,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1542,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1543,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1544,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1545,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1546,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1547,1,west midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1548,0,scotland,Extremely Positive,1,1,1,1,1,1,1,1,0
1549,1,east midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1550,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1551,1,northern ireland,Neutral,1,1,1,1,1,1,1,1,0
1552,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1553,1,yorkshire,Neutral,1,1,1,1,1,1,1,1,0
1554,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1555,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1556,1,southwest,Neutral,1,1,1,1,1,1,1,1,0
1557,1,southwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1558,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1559,1,northern ireland,Slightly Positive,1,1,1,1,1,1,1,1,0
1560,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1561,1,london,Slightly Positive,1,1,1,1,1,1,1,1,0
1562,1,east midland,Slightly Positive,1,1,1,1,1,1,1,1,0
1563,1,northwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1564,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1565,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1566,1,southeast,Neutral,1,1,1,1,1,1,1,1,0
1567,0,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1568,1,northampton,Slightly Positive,1,1,1,1,1,1,1,1,0
1569,1,yorkshire,Neutral,1,1,1,1,1,1,1,1,0
1570,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1571,1,wales,Slightly Negative,1,1,1,1,1,1,1,1,0
1572,0,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1573,1,southwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1574,1,northern ireland,Extremely Positive,1,1,1,1,1,1,1,1,0
1575,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1576,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1577,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1578,1,wales,Slightly Positive,1,1,1,1,1,1,1,1,0
1579,1,scotland,Neutral,1,1,1,1,1,1,1,1,0
1580,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1581,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1582,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1583,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1584,0,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1585,1,southwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1586,1,yorkshire,Slightly Negative,1,1,1,1,1,1,1,1,0
1587,1,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1588,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1589,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1590,1,northwest,Neutral,1,1,1,1,1,1,1,1,0
1591,1,london,Extremely Positive,1,1,1,1,1,1,1,1,0
1592,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1593,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1594,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1595,1,west midland,Extremely Positive,1,1,1,1,1,1,1,1,0
1596,1,other towns and places,Extremely Negative,1,1,1,1,1,1,1,1,0
1597,1,southwest,Neutral,1,1,1,1,1,1,1,1,0
1598,1,east midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1599,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1600,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1601,1,london,Neutral,1,1,1,1,1,1,1,1,0
1602,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1603,1,west midland,Neutral,1,1,1,1,1,1,1,1,0
1604,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1605,0,scotland,Neutral,1,1,1,1,1,1,1,1,0
1606,1,london,Slightly Positive,1,1,1,1,1,1,1,1,0
1607,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1608,1,southeast,Neutral,1,1,1,1,1,1,1,1,0
1609,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1610,1,peterborough,Neutral,1,1,1,1,1,1,1,1,0
1611,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1612,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1613,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1614,1,northeast,Extremely Positive,1,1,1,1,1,1,1,1,0
1615,0,west midland,Neutral,1,1,1,1,1,1,1,1,0
1616,1,scotland,Slightly Negative,1,1,1,1,1,1,1,1,0
1617,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1618,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1619,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1620,0,southeast,Slightly Positive,1,1,1,1,1,1,1,1,0
1621,1,west midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1622,0,london,Slightly Negative,1,1,1,1,1,1,1,1,0
1623,1,southwest,Neutral,1,1,1,1,1,1,1,1,0
1624,1,northwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1625,1,southwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1626,1,london,Neutral,1,1,1,1,1,1,1,1,0
1627,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1628,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
