,flair sentiment
30068,0.995582715
30069,-0.528919963
30070,-0.977439582
30071,-0.705862006
30072,-0.889773759
30073,-0.818805604
30074,0.978465535
30075,0.63330205
30076,-0.994659465
30077,0.98913528
30078,0.631328228
30079,-0.958441686
30080,0.720843294
30081,-0.99558343
30082,0.701120102
30083,-0.925733261
30084,-0.991729073
30085,-0.525495907
30086,0.778879743
30087,-0.998248095
30088,0.837309061
30089,0.623820447
30090,-0.651945821
30091,-0.954744571
30092,0.879697936
30093,-0.802931227
30094,0.915071384
30095,-0.578769709
30096,-0.98957959
30097,0.718655007
30098,-0.922270759
30099,-0.545118005
30100,-0.915015055
30101,0.853243701
30102,0.982621384
30103,0.989360296
30104,0.895239946
30105,-0.932635436
30106,0.92300285
30107,0.607437326
30108,-0.965321688
30109,0.997669253
30110,0.642243256
30111,-0.992670861
30112,-0.947135757
30113,0.994037706
30114,0.992017033
30115,0.872037025
30116,0.989922568
30117,0.638584647
30118,-0.952868267
30119,0.750000104
30120,0.981125193
30121,0.970832401
30122,-0.918092497
30123,0.643530824
30124,-0.982471711
30125,-0.64770837
30126,0.908327405
30127,0.631460198
30128,0.637729408
30129,-0.73772616
30130,-0.866048802
30131,-0.640163037
30132,0.691377303
30133,0.677095382
30134,0.57702901
30135,-0.957826365
30136,0.986026783
30137,0.89778945
30138,0.789061368
30139,-0.597297664
30140,0.852526511
30141,-0.830977561
30142,-0.705221769
30143,0.9815698
30144,0.859610129
30145,0.595315974
30146,-0.947961312
30147,0.523738637
30148,-0.962676276
30149,0.959195713
30150,-0.649923539
30151,0.972734455
30152,0.754997841
30153,0.975843906
30154,0.994595864
30155,-0.824344094
30156,0.624585501
30157,-0.723759619
30158,-0.821050577
30159,0.877868662
30160,0.994679135
30161,0.963153787
30162,0.918569769
30163,0.732610342
30164,-0.995779418
30165,0.565764328
30166,0.840815612
30167,-0.888174567
30168,0.721644172
30169,-0.882779253
30170,-0.850474485
30171,-0.707147845
30172,-0.987120986
30173,0.690813482
30174,0.512186352
30175,0.986239043
30176,0.992820653
30177,0.973315324
30178,-0.996187486
30179,-0.84000788
30180,-0.927714831
30181,0.841063696
30182,-0.999442557
30183,-0.909518648
30184,0.519602339
30185,-0.981085673
30186,-0.99573048
30187,0.742062379
30188,0.985114202
30189,0.973164161
30190,-0.983811971
30191,0.742781059
30192,-0.933821911
30193,-0.890970665
30194,-0.849008634
30195,0.779782012
30196,-0.653980918
30197,0.616581493
30198,-0.997885983
30199,0.976718518
30200,-0.997338375
30201,-0.957917861
30202,0.64209412
30203,-0.765461406
30204,0.524666358
30205,0.754576003
30206,-0.993464407
30207,-0.864136376
30208,-0.977693984
30209,-0.982289016
30210,0.866519279
30211,-0.785753009
30212,0.864151993
30213,-0.990421537
30214,-0.993746168
30215,0.584803889
30216,0.994246151
30217,-0.991245899
30218,-0.700987
30219,-0.986372264
30220,-0.969391167
30221,0.70642696
30222,0.540106202
30223,-0.979562003
30224,-0.981539401
30225,0.964420015
30226,-0.519378873
30227,-0.519326061
30228,-0.967511703
30229,-0.860464773
30230,0.562305939
30231,0.874208503
30232,-0.551442411
30233,-0.980452172
30234,0.947677821
30235,-0.869269897
30236,0.974845372
30237,0.524706712
30238,-0.995344109
30239,-0.918330209
30240,-0.90807497
30241,0.932465795
30242,-0.976158511
30243,0.978118742
30244,-0.969098735
30245,-0.73683909
30246,-0.554385321
30247,-0.738598148
30248,-0.648232016
30249,-0.514939176
30250,0.958599167
30251,-0.959057663
30252,-0.595779179
30253,0.888923587
30254,0.980848378
30255,-0.994505023
30256,-0.775350719
30257,0.998214358
30258,0.577021976
30259,-0.937676924
30260,-0.665853947
30261,0.696660794
30262,-0.910988672
30263,-0.980588194
30264,-0.958217028
30265,-0.960945889
30266,0.794671028
30267,-0.995714387
30268,-0.51179402
30269,-0.911503139
30270,-0.867725185
30271,-0.817360078
30272,-0.831796261
30273,-0.773683218
30274,0.704741457
30275,0.694668733
30276,-0.593232834
30277,-0.977535966
30278,-0.874954423
30279,-0.957128786
30280,0.876770405
30281,-0.99661898
30282,-0.598210781
30283,-0.955447515
30284,0.7121761
30285,0.56175088
30286,-0.981723765
30287,-0.991048243
30288,0.691528466
30289,-0.710793996
30290,0.664305421
30291,0.539027854
30292,-0.999608919
30293,0.666155975
30294,-0.8756948
30295,-0.670513653
30296,0.955098696
30297,-0.691697093
30298,0.899638812
30299,-0.976891854
30300,-0.562474149
30301,-0.916634096
30302,0.941210776
30303,0.563383511
30304,-0.720535365
30305,0.600293385
30306,-0.665223068
30307,0.980171245
30308,-0.623348957
30309,-0.959195355
30310,-0.940144708
30311,0.972462171
30312,0.582950891
30313,-0.645328805
30314,0.538635045
30315,-0.947218193
30316,-0.92668405
30317,0.805038746
30318,0.861018282
30319,0.792225121
30320,0.961075951
30321,0.867811377
30322,-0.940428377
30323,0.987489416
30324,0.890769372
30325,0.996524325
30326,0.7269251
30327,-0.9952848
30328,-0.654103351
30329,0.969316539
30330,-0.80689085
30331,0.726274909
30332,0.826326319
30333,0.846485893
30334,0.965383321
30335,0.87295509
30336,-0.532047653
30337,-0.78923989
30338,0.884037852
30339,0.54144366
30340,0.729776215
30341,-0.61077829
30342,-0.7575936
30343,-0.660805128
30344,-0.932314156
30345,-0.841524994
30346,0.947624294
30347,0.936936428
30348,-0.821020237
30349,0.946541536
30350,-0.647548981
30351,-0.989520162
30352,-0.517176876
30353,0.992171117
30354,0.857607637
30355,0.554586852
30356,-0.881538417
30357,0.99981194
30358,-0.921973023
30359,-0.634517612
30360,-0.877425246
30361,-0.929817105
30362,-0.872531047
30363,-0.797998104
30364,0.889022772
30365,0.523526079
30366,0.602232336
30367,-0.800696744
30368,-0.950095118
30369,0.872826578
30370,0.914137285
30371,-0.810271989
30372,0.64035211
30373,-0.8240156
30374,-0.663399993
30375,0.805134594
30376,-0.764532195
30377,0.914219542
30378,0.882761728
30379,0.86902229
30380,0.766178953
30381,-0.900151908
30382,-0.689763388
30383,-0.977961619
30384,-0.848822362
30385,0.708493231
30386,0.76471483
30387,-0.899739131
30388,0.561443249
30389,-0.884604474
30390,-0.963239442
30391,-0.564396053
30392,-0.666163307
30393,-0.918592778
30394,-0.695596454
30395,-0.900102852
30396,-0.947667629
30397,-0.997053156
30398,0.86951202
30399,-0.971718099
30400,-0.562329007
30401,0.569588585
30402,-0.978247195
30403,-0.68781776
30404,0.969669233
30405,0.957179392
30406,-0.642665153
30407,0.832201171
30408,-0.999802642
30409,-0.911008998
30410,0.502738667
30411,0.709671599
30412,0.729406533
30413,0.94133148
30414,0.669786509
30415,-0.89461318
30416,-0.95402458
30417,0.553821738
30418,0.813024991
30419,-0.706625212
30420,-0.589272793
30421,-0.602242291
30422,-0.937616423
30423,0.999609158
30424,-0.751992463
30425,-0.712056648
30426,-0.844782389
30427,0.761015272
30428,-0.95959633
30429,-0.995180548
30430,-0.885704638
30431,-0.970186501
30432,-0.863548056
30433,-0.682345494
30434,-0.966940491
30435,0.967914467
30436,-0.840042154
30437,0.588833491
30438,-0.512595136
30439,-0.938706692
30440,-0.531900544
30441,-0.960557789
30442,-0.697695212
30443,0.732867367
30444,0.711518994
30445,-0.578247553
30446,0.646129802
30447,0.921711646
30448,0.879934218
30449,-0.935951783
30450,0.972332467
30451,0.789761033
30452,-0.633769785
30453,0.773282183
30454,-0.739311285
30455,-0.956718094
30456,0.751655029
30457,0.509025699
30458,0.940148224
30459,0.567465687
30460,-0.828049196
30461,-0.97400736
30462,0.754487248
30463,0.932231004
30464,-0.975759741
30465,-0.854854278
30466,0.99720128
30467,0.626150539
30468,-0.63483931
30469,0.959200422
30470,0.727040499
30471,-0.671231439
30472,0.799004923
30473,0.794067509
30474,0.911371288
30475,-0.941415585
30476,-0.824892894
30477,0.846875305
30478,0.618987941
30479,-0.783133824
30480,-0.713599929
30481,0.99787895
30482,0.677917658
30483,0.953973914
30484,0.759426034
30485,-0.984267249
30486,0.882580762
30487,-0.996420251
30488,0.644132376
30489,-0.842242422
30490,-0.818955277
30491,0.946016936
30492,-0.796896748
30493,-0.51685947
30494,-0.992903029
30495,-0.974879646
30496,-0.547436592
30497,-0.954269862
30498,-0.612362699
30499,-0.883294852
30500,-0.677569495
30501,0.989340268
30502,0.636287578
30503,-0.763413315
30504,-0.981441049
30505,0.799740412
30506,-0.955283119
30507,-0.991241012
30508,-0.834950358
30509,0.707367913
30510,-0.994168483
30511,-0.947069593
30512,-0.9944115
30513,-0.851802347
30514,-0.98283579
30515,0.548451161
30516,-0.98717803
30517,-0.860927918
30518,0.833050092
30519,-0.977724502
30520,-0.553969325
30521,0.591417448
30522,0.958690724
30523,0.880629711
30524,-0.979049682
30525,0.808694196
30526,0.532199114
30527,-0.71181226
30528,-0.74586935
30529,0.877574621
30530,0.993718749
30531,0.998679351
30532,0.928544201
30533,-0.933425406
30534,-0.571059086
30535,-0.983467205
30536,-0.854089224
30537,0.882902937
30538,0.945245027
30539,0.531907339
30540,0.890515686
30541,0.623190284
30542,-0.872055027
30543,-0.614010292
30544,-0.908897604
30545,0.988967964
30546,-0.547398206
30547,-0.950535433
30548,-0.903381109
30549,0.917506681
30550,-0.738315969
30551,-0.901835265
30552,0.884609064
30553,0.997283537
30554,-0.875207812
30555,0.866987908
30556,-0.881708356
30557,-0.528805041
30558,0.663082169
30559,0.697854898
30560,-0.598172871
30561,0.686942851
30562,-0.978408133
30563,-0.990264234
30564,-0.609317326
30565,-0.958154024
30566,0.747495424
30567,0.892796899
30568,0.562323284
30569,0.54664251
30570,0.537167524
30571,0.997395836
30572,-0.98601814
30573,0.618314026
30574,-0.994054813
30575,-0.603153083
30576,-0.511478163
30577,0.656517368
30578,0.707072323
30579,-0.895629
30580,-0.968954487
30581,-0.987402986
30582,-0.510965962
30583,0.603463337
30584,-0.932381988
30585,-0.970791689
30586,-0.823472343
30587,-0.822425349
30588,-0.557490897
30589,-0.924749212
30590,-0.966661113
30591,-0.992101496
30592,0.988148847
30593,0.951948712
30594,-0.998544997
30595,0.538698288
30596,-0.839585148
30597,-0.994113227
30598,-0.879820905
30599,-0.982119912
30600,0.881726894
30601,-0.659398048
30602,-0.845538621
30603,0.981440811
30604,-0.840729361
30605,0.795654422
30606,-0.552816588
30607,0.528993935
30608,-0.923596713
30609,-0.514286123
30610,-0.891847303
30611,-0.996401296
30612,0.995324081
30613,-0.622189068
30614,-0.964460011
30615,-0.650338522
30616,-0.896328427
30617,-0.885411015
30618,-0.670482896
30619,-0.556228484
30620,0.754187724
30621,0.646076811
30622,0.782236264
30623,0.941443243
30624,0.999016845
30625,0.765647797
30626,-0.608395744
30627,0.602981356
30628,0.983460708
30629,-0.887213705
30630,0.712639901
30631,-0.752279053
30632,-0.778684173
30633,-0.992637004
30634,0.956745812
30635,0.513024306
30636,-0.940218799
30637,-0.858799417
30638,0.991656471
30639,0.841913153
30640,0.853871539
30641,-0.666728141
30642,0.73509112
30643,0.514116959
30644,-0.975660556
30645,-0.539638347
30646,-0.980273888
30647,0.666708352
30648,0.595398709
30649,-0.614090106
30650,0.715404526
30651,0.977974732
30652,-0.994339853
30653,-0.993493853
30654,0.615501775
30655,0.94344037
30656,-0.72255711
30657,-0.921575683
30658,0.968784846
30659,-0.999823385
30660,-0.783841536
30661,-0.718805216
30662,0.877283203
30663,0.593140146
30664,-0.998763873
30665,0.985962944
30666,0.946953717
30667,0.991171152
30668,0.693019591
30669,-0.93360214
30670,0.930702863
30671,-0.83451636
30672,-0.971720245
30673,-0.868908858
30674,0.719580344
30675,0.922605868
30676,-0.999129561
30677,-0.891924494
30678,-0.956775615
30679,-0.939769959
30680,-0.975748118
30681,-0.984810088
30682,-0.535356251
30683,0.998510186
30684,-0.835168102
30685,0.970143882
30686,-0.681043442
30687,-0.986278741
30688,-0.933322584
30689,-0.86192973
30690,0.952636098
30691,-0.99325924
30692,0.575076051
30693,-0.739671966
30694,0.665294298
30695,0.850607051
30696,-0.777790845
30697,0.998534327
30698,0.845312473
30699,0.935205445
30700,-0.884446278
30701,-0.979737605
30702,-0.842854644
30703,0.98959324
30704,0.96170683
30705,-0.999918696
30706,-0.692817106
30707,-0.870832252
30708,-0.970833235
30709,0.99326687
30710,-0.998246188
30711,0.885725023
30712,-0.73591125
30713,0.983215426
30714,-0.976822472
30715,0.628282497
30716,0.766751239
30717,-0.997999713
30718,0.678659287
30719,-0.992860947
30720,0.849968781
30721,-0.873849551
30722,0.870331018
30723,0.866835612
30724,0.877621055
30725,0.835934646
30726,-0.602196334
30727,0.986905567
30728,-0.613419588
30729,-0.989436593
30730,0.971355451
30731,-0.70374328
30732,0.918101081
30733,-0.983123393
30734,0.999014818
30735,-0.977011664
30736,-0.985890105
30737,0.984644083
30738,-0.717357008
30739,0.996236066
30740,-0.945821187
30741,-0.703317986
30742,-0.579999994
30743,0.867329753
30744,0.894139842
30745,0.523204381
30746,0.945174393
30747,0.979946109
30748,0.984581794
30749,-0.895994151
30750,0.8012524
30751,0.954165968
30752,-0.783523176
30753,0.983871876
30754,-0.722222716
30755,0.952471047
30756,-0.938001543
30757,0.515574287
30758,-0.961658191
30759,0.991754704
30760,-0.951047874
30761,0.607225006
30762,-0.821071856
30763,-0.907874393
30764,-0.931225734
30765,-0.996601456
30766,-0.843082699
30767,0.732072331
30768,0.559029291
30769,0.997422063
30770,-0.992671457
30771,0.771777885
30772,0.787087964
30773,0.680076678
30774,0.526075702
30775,-0.905639434
30776,-0.963227282
30777,0.994343489
30778,0.619991482
30779,-0.664983985
30780,0.864513449
30781,-0.895534583
30782,0.65771487
30783,0.862292617
30784,-0.66138242
30785,0.92781664
30786,-0.958984049
30787,0.984789345
30788,-0.99996054
30789,-0.806723653
30790,0.934576057
30791,0.999403872
30792,-0.649300827
30793,-0.715041699
30794,-0.995079872
30795,0.905256996
30796,0.996089135
30797,0.845651099
30798,-0.506756764
30799,0.995847906
30800,-0.69489369
30801,-0.570253618
30802,0.728053458
30803,0.968467678
30804,0.57104776
30805,0.811902594
30806,0.527129611
30807,0.863499596
30808,-0.866729929
30809,-0.902688776
30810,0.807652268
30811,-0.622810409
30812,0.901636178
30813,0.509985131
30814,-0.853094743
30815,-0.685390212
30816,0.643391582
30817,-0.961698664
30818,-0.530326088
30819,0.521056269
30820,0.504237123
30821,-0.970107999
30822,-0.912966666
30823,-0.968983694
30824,-0.95529659
30825,-0.809580788
30826,-0.52555754
30827,0.869719869
30828,0.972218737
30829,-0.887824973
30830,-0.928491509
30831,0.989655827
30832,-0.994694752
30833,0.918768201
30834,-0.852308409
30835,-0.96955139
30836,0.997375808
30837,-0.877263175
30838,-0.821834288
30839,0.943321216
30840,0.518388088
30841,0.534216925
30842,0.971989072
30843,0.993282725
30844,0.995877233
30845,0.995708486
30846,0.990805941
30847,0.528120635
30848,-0.878607071
30849,-0.839967407
30850,-0.916326525
30851,0.956259956
30852,-0.708412345
30853,0.951810364
30854,-0.686672832
30855,-0.964285482
30856,-0.993988828
30857,-0.99475716
30858,0.995938389
30859,0.576054676
30860,-0.571161073
30861,0.824332947
30862,-0.965509151
30863,0.877060095
30864,0.94457302
30865,0.841902782
30866,0.505778258
30867,0.629142982
30868,-0.962285672
30869,-0.994247581
30870,0.970237584
30871,-0.539378044
30872,0.960236627
30873,-0.934800775
30874,-0.999195725
30875,-0.668742376
30876,-0.525416749
30877,-0.873600096
30878,0.762006355
30879,0.87032613
30880,0.558421122
30881,0.619649577
30882,-0.817410267
30883,0.597264582
30884,-0.898801932
30885,0.756720479
30886,0.959058677
30887,-0.570215112
30888,-0.52702208
30889,-0.789229578
30890,0.990618418
30891,-0.940474512
30892,-0.953874788
30893,-0.998096276
30894,0.847525615
30895,-0.920871667
30896,0.758791519
30897,-0.652676124
30898,0.542830831
30899,-0.843930547
30900,-0.820970704
30901,0.942820101
30902,0.826089025
30903,0.810235927
30904,-0.990397217
30905,0.988803509
30906,-0.916705863
30907,-0.848307478
30908,-0.913173084
30909,-0.975237585
30910,0.999268862
30911,-0.757676632
30912,-0.943562982
30913,0.524356224
30914,0.597221069
30915,-0.867941021
30916,0.574110122
30917,0.837044823
30918,0.736378568
30919,-0.823233439
30920,-0.633842863
30921,0.989603433
30922,-0.99787293
30923,0.961300431
30924,0.989814143
30925,0.912685679
30926,0.523608635
30927,-0.898676996
30928,0.655633935
30929,-0.765113541
30930,0.718399115
30931,-0.872516086
30932,-0.53234539
30933,0.975754734
30934,0.5374168
30935,-0.953639341
30936,0.999571069
30937,-0.776086447
30938,0.895894429
30939,0.579937228
30940,-0.997649702
30941,0.991101174
30942,-0.640528427
30943,-0.59231918
30944,0.979124012
30945,-0.616474022
30946,0.965555525
30947,-0.820339765
30948,-0.660547805
30949,-0.883411801
30950,-0.641189645
30951,-0.951445034
30952,-0.849814936
30953,0.995824421
30954,0.657223948
30955,-0.99455402
30956,-0.850416965
30957,-0.946627847
30958,-0.949116552
30959,0.981819732
30960,-0.976541664
30961,-0.930874948
30962,0.917146894
30963,-0.561962901
30964,0.550031458
30965,0.938698168
30966,-0.998951456
30967,-0.875562115
30968,-0.960789779
30969,-0.992447633
30970,-0.627904947
30971,0.964400702
30972,-0.620739131
30973,-0.806051705
30974,-0.527773306
30975,-0.918797825
30976,-0.929115771
30977,0.768946857
30978,-0.935971334
30979,-0.916130597
30980,0.693812123
30981,-0.802368478
30982,0.994094511
30983,-0.917462632
30984,0.970204919
30985,0.666976642
30986,-0.622933319
30987,0.948252431
30988,-0.988246602
30989,0.987104058
30990,0.996657784
30991,0.632392568
30992,-0.580716945
30993,0.968452657
30994,0.64664248
30995,-0.662318069
30996,-0.995860364
30997,-0.997005173
30998,-0.860936203
30999,0.985149788
31000,-0.784493933
31001,-0.994053263
31002,0.99469046
31003,0.516442997
31004,-0.865792135
31005,-0.998360216
31006,-0.754979541
31007,-0.903547412
31008,-0.989572199
31009,0.998723579
31010,-0.60824178
31011,0.604083248
31012,-0.972914408
31013,0.819858917
31014,-0.98431255
31015,0.644359538
31016,-0.992891645
31017,-0.534909199
31018,0.700447022
31019,0.984347956
31020,-0.937032753
31021,0.771245893
31022,0.926057701
31023,0.689118322
31024,-0.864979932
31025,-0.994234349
31026,-0.99811696
31027,-0.785464452
31028,-0.512036322
31029,-0.82588654
31030,-0.856242462
31031,0.834178568
31032,-0.515577386
31033,0.536205708
31034,0.825692699
31035,-0.968871455
31036,-0.842899289
31037,-0.883572382
31038,0.925988736
31039,-0.867457431
31040,-0.98855775
31041,0.980893322
31042,-0.867874202
31043,-0.872756897
31044,-0.989628289
31045,-0.832011561
31046,-0.81711414
31047,0.996131039
31048,0.919413326
31049,-0.579996656
31050,0.995388158
31051,0.983738059
31052,0.920363697
31053,0.983995441
31054,-0.96807469
31055,-0.897427935
31056,0.938606195
31057,-0.903943023
31058,-0.933013284
31059,-0.540163305
31060,0.882575099
31061,0.841559446
31062,-0.958477927
31063,0.762297415
31064,0.789936754
31065,0.646235425
31066,-0.803143844
31067,0.982996609
31068,-0.897747964
31069,-0.976772641
31070,-0.596018143
31071,-0.803798566
31072,-0.723194009
31073,-0.971596859
31074,0.662955802
31075,-0.98933389
31076,0.991644014
31077,0.593276347
31078,0.981807453
31079,-0.970289323
31080,0.895421508
31081,0.624622517
31082,0.825311513
31083,0.620370999
31084,-0.955218267
31085,-0.543219467
31086,-0.646620068
31087,-0.763685837
31088,0.847858996
31089,-0.719275634
31090,-0.753749077
31091,-0.851671331
31092,-0.884851962
31093,-0.523360372
31094,-0.913377119
31095,0.642877354
31096,-0.950324604
31097,0.512065231
31098,-0.829227564
31099,-0.967876616
31100,-0.907495114
31101,0.849797471
31102,-0.656927642
31103,-0.712486413
31104,0.799545796
31105,0.985509276
31106,-0.619473916
31107,0.973901438
31108,0.995147287
31109,0.897399323
31110,0.787518206
31111,-0.804527856
31112,-0.813413509
31113,0.55729938
31114,0.652458917
31115,0.994555689
31116,-0.507136877
31117,0.673182133
31118,-0.889942745
31119,-0.993424887
31120,0.613150225
31121,0.588262278
31122,-0.936391681
31123,-0.96888731
31124,0.732797686
31125,0.60363727
31126,0.869992928
31127,0.655245418
31128,0.960024427
31129,-0.709985727
31130,0.557026977
31131,0.936784431
31132,-0.549473657
31133,0.914845951
31134,0.717755063
31135,-0.968291659
31136,0.513636647
31137,-0.904863591
31138,0.971853406
31139,-0.999024415
31140,-0.902335545
31141,-0.975240864
31142,-0.78202913
31143,0.629897783
31144,-0.961701287
31145,0.910628647
31146,-0.999843174
31147,-0.58215055
31148,-0.922562773
31149,-0.992956258
31150,0.994332759
31151,0.884247191
31152,-0.896740191
31153,-0.750253016
31154,-0.557757936
31155,-0.998532658
31156,-0.975771842
31157,0.821138854
31158,-0.657633566
31159,-0.699450931
31160,0.89173101
31161,-0.880491244
31162,0.789513724
31163,-0.982685283
31164,-0.939416789
31165,0.784537923
31166,-0.957449471
31167,-0.925285316
31168,0.861076637
31169,-0.995257917
31170,0.994734688
31171,-0.874998532
31172,0.923232396
31173,-0.916543375
31174,-0.93390697
31175,0.992137856
31176,0.97397857
31177,-0.774193035
31178,0.99825334
31179,0.974164841
31180,-0.533686842
31181,-0.771882614
31182,0.850556326
31183,-0.560447397
31184,-0.976572958
31185,-0.811354628
31186,0.909238198
31187,0.573052339
31188,-0.876839192
31189,0.995895234
31190,-0.997273761
31191,0.806224505
31192,0.738154018
31193,-0.983857451
31194,0.988521211
31195,-0.918111214
31196,-0.597633072
31197,-0.988757254
31198,-0.682730614
31199,0.911120046
31200,-0.92631556
31201,0.846497278
31202,-0.998616942
31203,-0.555816004
31204,-0.982386533
31205,-0.963778764
31206,0.500533988
31207,-0.956014376
31208,-0.855672382
31209,-0.911532585
31210,0.643289654
31211,0.994444343
31212,-0.837652217
31213,-0.976942937
31214,-0.999800019
31215,-0.886533054
31216,0.695074358
31217,-0.954789276
31218,-0.834603625
31219,-0.995883551
31220,-0.859338263
31221,0.508757051
31222,-0.974662022
31223,0.537553955
31224,-0.928106806
31225,-0.966701706
31226,-0.669850348
31227,-0.84242458
31228,-0.925577508
31229,0.990487402
31230,-0.594479631
31231,-0.573182639
31232,-0.768447948
31233,0.676670206
31234,-0.965634743
31235,-0.647626649
31236,-0.815958304
31237,0.837608168
31238,0.87018665
31239,-0.781327498
31240,-0.687808402
31241,-0.790906617
31242,0.993040781
31243,-0.737317018
31244,0.98311481
31245,-0.519528546
31246,-0.9904635
31247,-0.637668073
31248,0.74590112
31249,0.65244485
31250,0.975799678
31251,0.538755928
31252,-0.977655359
31253,-0.875094261
31254,-0.874621519
31255,0.950934382
31256,0.695760612
31257,-0.968865852
31258,-0.940522079
31259,-0.601380316
31260,0.649340286
31261,-0.749244707
31262,0.649149783
31263,0.905587874
31264,0.846341764
31265,0.999415793
31266,-0.569850199
31267,0.912999271
31268,0.787287408
31269,0.978816142
31270,-0.676743642
31271,-0.991257523
31272,0.647104076
31273,-0.902641507
31274,-0.691449963
31275,0.938526203
31276,0.590979397
31277,0.672073743
31278,-0.999318217
31279,0.943048157
31280,0.517329112
31281,0.572462112
31282,-0.995484066
31283,-0.998826699
31284,-0.921420407
31285,-0.970672416
31286,0.879687028
31287,0.510909872
31288,-0.72246013
31289,-0.892536179
31290,0.849109667
31291,-0.90040327
31292,0.90217568
31293,0.906135065
31294,0.834888248
31295,-0.945459672
31296,-0.550882882
31297,-0.905959106
31298,0.991701475
31299,0.97214542
31300,-0.964607598
31301,0.855491117
31302,-0.683463361
31303,-0.761975836
31304,0.903930446
31305,0.978882366
31306,0.767020841
31307,-0.93297758
31308,0.875373698
31309,0.927794704
31310,-0.935534058
31311,-0.953355851
31312,0.778352639
31313,0.964005867
31314,-0.804978007
31315,0.7858423
31316,0.999288771
31317,-0.965914478
31318,-0.841271605
31319,0.828281245
31320,-0.875352597
31321,0.992464621
31322,0.918707938
31323,-0.813783131
31324,-0.914495045
31325,0.657268534
31326,0.61450801
31327,0.807985887
31328,-0.67925017
31329,0.836129739
31330,0.830585706
31331,-0.985319071
31332,-0.855419351
31333,-0.621794232
31334,-0.615552083
31335,-0.553290999
31336,0.961079409
31337,0.82364729
31338,0.939288932
31339,-0.897249412
31340,0.574684672
31341,-0.967330319
31342,0.958244626
31343,-0.772690764
31344,-0.967432784
31345,0.640201543
31346,0.99226005
31347,-0.998623737
31348,-0.815350016
31349,0.915645159
31350,-0.826872855
31351,0.947162997
31352,0.668660238
31353,0.971272359
31354,-0.834066567
31355,0.941794566
31356,-0.997187928
31357,0.998544162
31358,0.910520401
31359,-0.527768179
31360,0.759297044
31361,0.869982735
31362,-0.540962573
31363,-0.998046266
31364,0.609832925
31365,-0.916354958
31366,-0.755158243
31367,0.91527512
31368,0.89385808
31369,0.681678195
31370,-0.914333391
31371,0.843383416
31372,-0.581108622
31373,-0.949362669
31374,-0.62032385
31375,0.757558074
31376,-0.904685426
31377,0.792691604
31378,-0.816954871
31379,0.870813952
31380,-0.996634776
31381,-0.884222394
31382,-0.725470753
31383,-0.619385936
31384,0.862894527
31385,-0.694780556
31386,-0.992765218
31387,-0.774487552
31388,0.888211225
31389,0.870415183
31390,-0.976237312
31391,-0.861289612
31392,0.52164447
31393,-0.941557926
31394,-0.999328231
31395,-0.961498683
31396,0.711620087
31397,-0.774878991
31398,0.768361458
31399,0.999052191
31400,-0.968277949
31401,-0.504383875
31402,0.933296417
31403,-0.691255526
31404,-0.680805551
31405,-0.997174635
31406,0.531651625
31407,-0.920099877
31408,-0.714158207
31409,0.99154745
31410,0.875101175
31411,0.796643479
31412,-0.808277782
31413,0.774200665
31414,-0.542404284
31415,-0.964208113
31416,-0.68461574
31417,0.974090034
31418,0.850563776
31419,-0.818800001
31420,0.990060856
31421,0.532176881
31422,-0.928132675
31423,-0.79123666
31424,0.857451348
31425,0.655354141
31426,-0.7622936
31427,-0.85946147
31428,-0.635026893
31429,0.590444068
31430,0.96528342
31431,0.777542284
31432,-0.856061018
31433,0.891202476
31434,-0.874621996
31435,0.614351005
31436,0.951375473
31437,0.969834463
31438,-0.843587748
31439,-0.911640235
31440,-0.664865427
31441,-0.994590857
31442,0.841615715
31443,0.898767599
31444,-0.64793726
31445,0.997894865
31446,0.822988932
31447,-0.990732684
31448,0.964831064
31449,-0.625792242
31450,0.635391627
31451,-0.919811917
31452,-0.7115181
31453,0.623926965
31454,-0.964488742
31455,-0.531781091
31456,0.978967842
31457,-0.928724691
31458,-0.711651023
31459,-0.975368303
31460,0.782344272
31461,-0.968768156
31462,0.521690307
31463,-0.85277829
31464,0.666812604
31465,-0.881995721
31466,-0.809889611
31467,-0.743235382
31468,0.921468153
31469,-0.995065208
31470,-0.970153836
31471,-0.89316068
31472,0.97056107
31473,0.971713807
31474,-0.987179341
31475,0.9628607
31476,-0.9906484
31477,-0.610665513
31478,-0.594579949
31479,0.996868316
31480,0.980545278
31481,-0.660547566
31482,0.623820447
31483,0.972863325
31484,-0.97069304
31485,0.515405182
31486,0.995463919
31487,-0.730467535
31488,-0.739602047
31489,0.779611298
31490,0.873752034
31491,-0.94761893
31492,0.611774141
31493,-0.968404375
31494,0.660335664
31495,-0.794532502
31496,0.882664867
31497,0.730478861
31498,-0.990631114
31499,0.836860042
31500,-0.619920431
31501,0.693842106
31502,0.90389188
31503,-0.703475228
31504,-0.691543665
31505,0.990890702
31506,0.823930005
31507,-0.853125619
31508,-0.917591383
31509,0.693383491
31510,-0.515124315
31511,0.647255954
31512,-0.970616028
31513,0.960883123
31514,-0.982298673
31515,-0.99872644
31516,0.984846925
31517,0.918905416
31518,-0.958835747
31519,-0.537801562
31520,0.853401718
31521,0.707793447
31522,-0.512002346
31523,-0.931589157
31524,-0.785657757
31525,-0.947678239
31526,0.992215107
31527,-0.935381226
31528,-0.690450774
31529,-0.988431383
31530,-0.978128875
31531,0.996991523
31532,-0.618632863
31533,0.965201163
